voting,models,model_count,exact_match_accuracy,mean_label_accuracy,diabetes_accuracy,hypertension_accuracy,obesity_accuracy,diabetes_f1,hypertension_f1,obesity_f1,overall_f1
hard,svm + random_forest + naive_bayes + gradient_boosting,4,0.6638297872340425,0.8609929078014185,0.8085106382978723,0.774468085106383,1.0,0.5631067961165048,0.0,1.0,0.5210355987055016
hard,svm + sgd_classifier,2,0.6638297872340425,0.8595744680851064,0.8085106382978723,0.774468085106383,0.9957446808510638,0.5544554455445545,0.0,0.9934640522875817,0.5159731659440454
soft,extra_trees + gradient_boosting,2,0.6638297872340425,0.8595744680851064,0.8042553191489362,0.774468085106383,1.0,0.5,0.15873015873015872,1.0,0.5529100529100529
soft,svm + extra_trees,2,0.6638297872340425,0.8595744680851064,0.8127659574468085,0.7829787234042553,0.9829787234042553,0.5319148936170213,0.07272727272727272,0.9733333333333334,0.5259918332258758
soft,knn + svm + random_forest,3,0.6638297872340425,0.8595744680851064,0.8085106382978723,0.7702127659574468,1.0,0.5454545454545454,0.0,1.0,0.5151515151515151
soft,knn + svm + random_forest + gradient_boosting,4,0.6638297872340425,0.8595744680851064,0.8042553191489362,0.774468085106383,1.0,0.54,0.0,1.0,0.5133333333333333
soft,random_forest + decision_tree + extra_trees + sgd_classifier,4,0.6638297872340425,0.8595744680851064,0.825531914893617,0.7531914893617021,1.0,0.594059405940594,0.21621621621621623,1.0,0.6034252073856035
soft,svm + random_forest + decision_tree + extra_trees,4,0.6638297872340425,0.8595744680851064,0.8085106382978723,0.7702127659574468,1.0,0.5161290322580645,0.20588235294117646,1.0,0.5740037950664136
soft,knn + svm + gradient_boosting,3,0.6638297872340425,0.8581560283687942,0.8,0.774468085106383,1.0,0.5523809523809524,0.0,1.0,0.5174603174603175
hard,knn + svm + random_forest + gradient_boosting,4,0.6638297872340425,0.8581560283687942,0.8042553191489362,0.774468085106383,0.9957446808510638,0.5490196078431373,0.0,0.9934640522875817,0.514161220043573
hard,random_forest + decision_tree + extra_trees + sgd_classifier,4,0.6638297872340425,0.8581560283687942,0.8127659574468085,0.7659574468085106,0.9957446808510638,0.5,0.15384615384615385,0.9934640522875817,0.5491034020445785
soft,random_forest + decision_tree + extra_trees + gradient_boosting + sgd_classifier,5,0.6638297872340425,0.8581560283687942,0.8212765957446808,0.7531914893617021,1.0,0.58,0.14705882352941177,1.0,0.5756862745098039
soft,svm + random_forest + decision_tree + extra_trees + sgd_classifier,5,0.6638297872340425,0.8581560283687942,0.8127659574468085,0.7617021276595745,1.0,0.5686274509803921,0.15151515151515152,1.0,0.5733808674985146
hard,knn + svm + random_forest + decision_tree + extra_trees + gradient_boosting,6,0.6638297872340425,0.8581560283687942,0.8,0.7787234042553192,0.9957446808510638,0.4946236559139785,0.07142857142857142,0.9934640522875817,0.5198387598767106
hard,knn + svm + random_forest + extra_trees + gradient_boosting + sgd_classifier,6,0.6638297872340425,0.8581560283687942,0.8042553191489362,0.774468085106383,0.9957446808510638,0.5576923076923077,0.07017543859649122,0.9934640522875817,0.5404439328587936
hard,svm + random_forest + naive_bayes + ridge_classifier + decision_tree + extra_trees,6,0.6638297872340425,0.8581560283687942,0.825531914893617,0.7574468085106383,0.9914893617021276,0.5773195876288659,0.17391304347826086,0.9868421052631579,0.5793582454567615
soft,knn + random_forest + extra_trees,3,0.6638297872340425,0.8567375886524823,0.8042553191489362,0.7702127659574468,0.9957446808510638,0.5306122448979592,0.25,0.9934640522875817,0.5913587657285136
hard,knn + random_forest + gradient_boosting + sgd_classifier,4,0.6638297872340425,0.8567375886524823,0.8,0.774468085106383,0.9957446808510638,0.5523809523809524,0.07017543859649122,0.9934640522875817,0.5386734810883418
hard,svm + random_forest + logistic_regression + sgd_classifier,4,0.6638297872340425,0.8567375886524823,0.8042553191489362,0.7702127659574468,0.9957446808510638,0.5892857142857143,0.12903225806451613,0.9934640522875817,0.5705940082126041
hard,svm + ridge_classifier,2,0.6638297872340425,0.8567375886524822,0.8127659574468085,0.774468085106383,0.9829787234042553,0.5849056603773585,0.0,0.9733333333333334,0.5194129979035639
soft,decision_tree + gradient_boosting + sgd_classifier,3,0.6638297872340425,0.8567375886524822,0.8085106382978723,0.7617021276595745,1.0,0.6017699115044248,0.24324324324324326,1.0,0.6150043849158894
hard,random_forest + logistic_regression + decision_tree + extra_trees,4,0.6638297872340425,0.8567375886524822,0.8170212765957446,0.7531914893617021,1.0,0.5274725274725275,0.17142857142857143,1.0,0.5663003663003663
soft,random_forest + naive_bayes + extra_trees + gradient_boosting,4,0.6638297872340425,0.8567375886524822,0.8085106382978723,0.7617021276595745,1.0,0.5631067961165048,0.24324324324324326,1.0,0.6021166797865827
soft,svm + decision_tree + extra_trees + sgd_classifier,4,0.6638297872340425,0.8567375886524822,0.8127659574468085,0.7574468085106383,1.0,0.5849056603773585,0.19718309859154928,1.0,0.5940295863229692
hard,svm + random_forest + naive_bayes + logistic_regression + gradient_boosting,5,0.6638297872340425,0.8567375886524822,0.8127659574468085,0.7574468085106383,1.0,0.6206896551724138,0.12307692307692308,1.0,0.5812555260831123
hard,svm + random_forest + naive_bayes + ridge_classifier + gradient_boosting,5,0.6638297872340425,0.8567375886524822,0.8127659574468085,0.7574468085106383,1.0,0.6206896551724138,0.12307692307692308,1.0,0.5812555260831123
soft,svm + random_forest + naive_bayes + extra_trees + sgd_classifier,5,0.6638297872340425,0.8567375886524822,0.8170212765957446,0.7531914893617021,1.0,0.6055045871559633,0.21621621621621623,1.0,0.6072402677907265
hard,random_forest + naive_bayes + ridge_classifier + decision_tree + extra_trees + gradient_boosting,6,0.6638297872340425,0.8567375886524822,0.8212765957446808,0.7574468085106383,0.9914893617021276,0.5714285714285714,0.17391304347826086,0.9868421052631579,0.5773945733899967
hard,svm + random_forest + logistic_regression + decision_tree + extra_trees + sgd_classifier,6,0.6638297872340425,0.8567375886524822,0.8085106382978723,0.7659574468085106,0.9957446808510638,0.5454545454545454,0.15384615384615385,0.9934640522875817,0.5642549171960937
hard,svm + random_forest + naive_bayes + logistic_regression + ridge_classifier + gradient_boosting,6,0.6638297872340425,0.8567375886524822,0.8127659574468085,0.7574468085106383,1.0,0.6206896551724138,0.12307692307692308,1.0,0.5812555260831123
hard,svm + random_forest + ridge_classifier + decision_tree + extra_trees + sgd_classifier,6,0.6638297872340425,0.8567375886524822,0.8085106382978723,0.7659574468085106,0.9957446808510638,0.5454545454545454,0.15384615384615385,0.9934640522875817,0.5642549171960937
soft,knn + svm + random_forest + naive_bayes + gradient_boosting + sgd_classifier,6,0.6638297872340425,0.8567375886524822,0.8170212765957446,0.7531914893617021,1.0,0.6126126126126126,0.14705882352941177,1.0,0.5865571453806747
soft,random_forest + gradient_boosting,2,0.6638297872340425,0.8553191489361702,0.7957446808510639,0.7702127659574468,1.0,0.5,0.1,1.0,0.5333333333333333
hard,knn + svm + random_forest,3,0.6638297872340425,0.8553191489361702,0.8,0.7702127659574468,0.9957446808510638,0.5523809523809524,0.06896551724137931,0.9934640522875817,0.5382701739699711
hard,random_forest + decision_tree + extra_trees,3,0.6638297872340425,0.8553191489361702,0.8127659574468085,0.7531914893617021,1.0,0.5217391304347826,0.17142857142857143,1.0,0.5643892339544513
hard,svm + random_forest + sgd_classifier,3,0.6638297872340425,0.8553191489361702,0.8,0.7702127659574468,0.9957446808510638,0.584070796460177,0.12903225806451613,0.9934640522875817,0.5688557022707582
soft,random_forest + decision_tree + sgd_classifier,3,0.6638297872340425,0.8553191489361702,0.8085106382978723,0.7574468085106383,1.0,0.5544554455445545,0.24,1.0,0.5981518151815182
hard,knn + svm + decision_tree + sgd_classifier,4,0.6638297872340425,0.8553191489361702,0.7957446808510639,0.774468085106383,0.9957446808510638,0.52,0.07017543859649122,0.9934640522875817,0.527879830294691
hard,knn + svm + random_forest + logistic_regression,4,0.6638297872340425,0.8553191489361702,0.8,0.7702127659574468,0.9957446808510638,0.5523809523809524,0.06896551724137931,0.9934640522875817,0.5382701739699711
hard,knn + logistic_regression + extra_trees + gradient_boosting + sgd_classifier,5,0.6638297872340425,0.8553191489361702,0.8085106382978723,0.7617021276595745,0.9957446808510638,0.6218487394957983,0.24324324324324326,0.9934640522875817,0.6195186783422078
hard,knn + random_forest + decision_tree + gradient_boosting + sgd_classifier,5,0.6638297872340425,0.8553191489361702,0.8,0.7659574468085106,1.0,0.584070796460177,0.09836065573770492,1.0,0.5608104840659607
soft,svm + naive_bayes + extra_trees + gradient_boosting + sgd_classifier,5,0.6638297872340425,0.8553191489361702,0.8085106382978723,0.7574468085106383,1.0,0.5871559633027523,0.17391304347826086,1.0,0.5870230022603377
soft,svm + random_forest + decision_tree + extra_trees + gradient_boosting,5,0.6638297872340425,0.8553191489361702,0.8042553191489362,0.7617021276595745,1.0,0.5,0.125,1.0,0.5416666666666666
hard,knn + naive_bayes + ridge_classifier + decision_tree + gradient_boosting + sgd_classifier,6,0.6638297872340425,0.8553191489361702,0.8212765957446808,0.7574468085106383,0.9872340425531915,0.625,0.17391304347826086,0.9801324503311258,0.5930151646031289
hard,knn + random_forest + logistic_regression + decision_tree + gradient_boosting + sgd_classifier,6,0.6638297872340425,0.8553191489361702,0.8,0.7659574468085106,1.0,0.584070796460177,0.09836065573770492,1.0,0.5608104840659607
hard,knn + random_forest + ridge_classifier + decision_tree + gradient_boosting + sgd_classifier,6,0.6638297872340425,0.8553191489361702,0.8,0.7659574468085106,1.0,0.584070796460177,0.09836065573770492,1.0,0.5608104840659607
hard,knn + svm + naive_bayes + logistic_regression + decision_tree + extra_trees + sgd_classifier,7,0.6638297872340425,0.8553191489361702,0.8170212765957446,0.7531914893617021,0.9957446808510638,0.6126126126126126,0.21621621621621623,0.9934640522875817,0.6074309603721368
hard,knn + svm + random_forest + naive_bayes + logistic_regression + extra_trees + sgd_classifier,7,0.6638297872340425,0.8553191489361702,0.8127659574468085,0.7574468085106383,0.9957446808510638,0.6071428571428571,0.24,0.9934640522875817,0.6135356364768129
hard,svm + ridge_classifier + extra_trees + gradient_boosting,4,0.6638297872340425,0.8539007092198582,0.8,0.774468085106383,0.9872340425531915,0.5765765765765766,0.0,0.9801324503311258,0.5189030089692341
soft,svm + decision_tree + extra_trees + gradient_boosting,4,0.6638297872340425,0.8539007092198582,0.8,0.7617021276595745,1.0,0.4946236559139785,0.125,1.0,0.5398745519713262
soft,svm + logistic_regression + extra_trees + gradient_boosting,4,0.6638297872340425,0.8539007092198582,0.7957446808510639,0.7659574468085106,1.0,0.5862068965517241,0.22535211267605634,1.0,0.6038530030759268
soft,svm + random_forest + logistic_regression + extra_trees,4,0.6638297872340425,0.8539007092198582,0.8,0.7617021276595745,1.0,0.5982905982905983,0.28205128205128205,1.0,0.6267806267806267
hard,knn + svm + naive_bayes + ridge_classifier + decision_tree,5,0.6638297872340425,0.8539007092198582,0.8212765957446808,0.7531914893617021,0.9872340425531915,0.631578947368421,0.19444444444444445,0.9801324503311258,0.6020519473813305
hard,knn + svm + naive_bayes + logistic_regression + ridge_classifier + decision_tree,6,0.6638297872340425,0.8539007092198582,0.8212765957446808,0.7531914893617021,0.9872340425531915,0.631578947368421,0.19444444444444445,0.9801324503311258,0.6020519473813305
soft,knn + svm + random_forest + logistic_regression + extra_trees + gradient_boosting,6,0.6638297872340425,0.8539007092198582,0.8,0.7617021276595745,1.0,0.584070796460177,0.2222222222222222,1.0,0.6020976728941331
hard,knn + random_forest + naive_bayes + logistic_regression + extra_trees + gradient_boosting + sgd_classifier,7,0.6638297872340425,0.8539007092198582,0.8042553191489362,0.7574468085106383,1.0,0.5964912280701754,0.24,1.0,0.6121637426900585
hard,knn + svm + random_forest + naive_bayes + decision_tree + extra_trees + gradient_boosting,7,0.6638297872340425,0.8539007092198582,0.8,0.7617021276595745,1.0,0.5607476635514018,0.06666666666666667,1.0,0.5424714434060228
hard,knn + svm + random_forest + naive_bayes + logistic_regression + decision_tree + extra_trees + gradient_boosting,8,0.6638297872340425,0.8539007092198582,0.8,0.7617021276595745,1.0,0.5607476635514018,0.06666666666666667,1.0,0.5424714434060228
hard,random_forest + ridge_classifier + gradient_boosting,3,0.6638297872340425,0.8524822695035462,0.8,0.7574468085106383,1.0,0.6299212598425197,0.14925373134328357,1.0,0.5930583303952678
hard,knn + random_forest + ridge_classifier + gradient_boosting,4,0.6638297872340425,0.8524822695035462,0.8,0.7702127659574468,0.9872340425531915,0.5688073394495413,0.06896551724137931,0.9801324503311258,0.5393017690073488
hard,knn + svm + ridge_classifier + decision_tree,4,0.6638297872340425,0.8524822695035462,0.8,0.774468085106383,0.9829787234042553,0.5523809523809524,0.07017543859649122,0.9733333333333334,0.5319632414369256
hard,random_forest + logistic_regression + ridge_classifier + gradient_boosting,4,0.6638297872340425,0.8524822695035462,0.8,0.7574468085106383,1.0,0.6299212598425197,0.14925373134328357,1.0,0.5930583303952678
soft,knn + svm + extra_trees + sgd_classifier,4,0.6638297872340425,0.8524822695035462,0.7957446808510639,0.7702127659574468,0.9914893617021276,0.5714285714285714,0.18181818181818182,0.9868421052631579,0.5800296195033038
soft,random_forest + extra_trees + gradient_boosting + sgd_classifier,4,0.6638297872340425,0.8524822695035462,0.7957446808510639,0.7617021276595745,1.0,0.5862068965517241,0.2631578947368421,1.0,0.616454930429522
soft,svm + random_forest + decision_tree + gradient_boosting,4,0.6638297872340425,0.8524822695035462,0.7957446808510639,0.7617021276595745,1.0,0.48936170212765956,0.15151515151515152,1.0,0.5469589512142704
hard,knn + logistic_regression + decision_tree + gradient_boosting + sgd_classifier,5,0.6638297872340425,0.8524822695035462,0.8042553191489362,0.7531914893617021,1.0,0.6349206349206349,0.17142857142857143,1.0,0.6021164021164022
hard,knn + ridge_classifier + decision_tree + gradient_boosting + sgd_classifier,5,0.6638297872340425,0.8524822695035462,0.8042553191489362,0.7531914893617021,1.0,0.6349206349206349,0.17142857142857143,1.0,0.6021164021164022
hard,svm + random_forest + logistic_regression + ridge_classifier + gradient_boosting,5,0.6638297872340425,0.8524822695035462,0.8,0.7574468085106383,1.0,0.6299212598425197,0.14925373134328357,1.0,0.5930583303952678
hard,knn + logistic_regression + ridge_classifier + decision_tree + gradient_boosting + sgd_classifier,6,0.6638297872340425,0.8524822695035462,0.8042553191489362,0.7531914893617021,1.0,0.6349206349206349,0.17142857142857143,1.0,0.6021164021164022
hard,knn + naive_bayes + logistic_regression + ridge_classifier + decision_tree + extra_trees + gradient_boosting,7,0.6638297872340425,0.8524822695035462,0.8127659574468085,0.7531914893617021,0.9914893617021276,0.639344262295082,0.2564102564102564,0.9868421052631579,0.6275322079894988
soft,knn + svm + random_forest + logistic_regression + decision_tree + extra_trees + gradient_boosting,7,0.6638297872340425,0.8524822695035462,0.8,0.7574468085106383,1.0,0.5607476635514018,0.12307692307692308,1.0,0.5612748622094417
soft,knn + svm + random_forest + logistic_regression + decision_tree + gradient_boosting + sgd_classifier,7,0.6638297872340425,0.8524822695035462,0.8042553191489362,0.7531914893617021,1.0,0.603448275862069,0.17142857142857143,1.0,0.5916256157635468
soft,svm + random_forest + logistic_regression + decision_tree + extra_trees + gradient_boosting + sgd_classifier,7,0.6638297872340425,0.8524822695035462,0.8042553191489362,0.7531914893617021,1.0,0.5964912280701754,0.14705882352941177,1.0,0.5811833505331957
hard,svm + decision_tree + sgd_classifier,3,0.6638297872340425,0.852482269503546,0.8042553191489362,0.7574468085106383,0.9957446808510638,0.5892857142857143,0.12307692307692308,0.9934640522875817,0.5686088965500731
hard,svm + logistic_regression + extra_trees,3,0.6638297872340425,0.852482269503546,0.8042553191489362,0.7574468085106383,0.9957446808510638,0.603448275862069,0.24,0.9934640522875817,0.6123041093832169
hard,svm + logistic_regression + decision_tree + sgd_classifier,4,0.6638297872340425,0.852482269503546,0.8042553191489362,0.7574468085106383,0.9957446808510638,0.5892857142857143,0.12307692307692308,0.9934640522875817,0.5686088965500731
hard,svm + ridge_classifier + decision_tree + sgd_classifier,4,0.6638297872340425,0.852482269503546,0.8042553191489362,0.7574468085106383,0.9957446808510638,0.5892857142857143,0.12307692307692308,0.9934640522875817,0.5686088965500731
hard,svm + naive_bayes + ridge_classifier + extra_trees + gradient_boosting + sgd_classifier,6,0.6638297872340425,0.852482269503546,0.8127659574468085,0.7574468085106383,0.9872340425531915,0.6,0.14925373134328357,0.9801324503311258,0.5764620605581364
hard,knn + svm + random_forest + naive_bayes + logistic_regression + ridge_classifier + decision_tree + gradient_boosting + sgd_classifier,9,0.6638297872340425,0.852482269503546,0.8085106382978723,0.7489361702127659,1.0,0.6218487394957983,0.1917808219178082,1.0,0.6045431871378688
soft,svm + random_forest + logistic_regression + gradient_boosting,4,0.6638297872340425,0.851063829787234,0.8042553191489362,0.7489361702127659,1.0,0.6166666666666667,0.16901408450704225,1.0,0.595226917057903
hard,naive_bayes + logistic_regression + decision_tree + extra_trees + gradient_boosting,5,0.6638297872340425,0.851063829787234,0.8042553191489362,0.7489361702127659,1.0,0.6101694915254238,0.23376623376623376,1.0,0.6146452417638858
soft,knn + random_forest + logistic_regression + decision_tree + extra_trees,5,0.6638297872340425,0.851063829787234,0.8042553191489362,0.7489361702127659,1.0,0.5576923076923077,0.23376623376623376,1.0,0.5971528471528472
soft,knn + svm + logistic_regression + decision_tree + extra_trees + gradient_boosting,6,0.6638297872340425,0.851063829787234,0.8,0.7531914893617021,1.0,0.5688073394495413,0.12121212121212122,1.0,0.5633398202205542
hard,knn + svm + random_forest + logistic_regression + decision_tree + extra_trees + sgd_classifier,7,0.6638297872340425,0.851063829787234,0.7957446808510639,0.7617021276595745,0.9957446808510638,0.5789473684210527,0.17647058823529413,0.9934640522875817,0.5829606696479762
hard,knn + svm + random_forest + naive_bayes + logistic_regression + decision_tree + extra_trees,7,0.6638297872340425,0.851063829787234,0.7957446808510639,0.7574468085106383,1.0,0.5636363636363636,0.19718309859154928,1.0,0.5869398207426376
hard,knn + svm + random_forest + ridge_classifier + decision_tree + extra_trees + sgd_classifier,7,0.6638297872340425,0.851063829787234,0.7957446808510639,0.7617021276595745,0.9957446808510638,0.5789473684210527,0.17647058823529413,0.9934640522875817,0.5829606696479762
hard,knn + svm + random_forest + logistic_regression + ridge_classifier + decision_tree + extra_trees + sgd_classifier,8,0.6638297872340425,0.851063829787234,0.7957446808510639,0.7617021276595745,0.9957446808510638,0.5789473684210527,0.17647058823529413,0.9934640522875817,0.5829606696479762
soft,knn + svm + random_forest + logistic_regression + decision_tree + extra_trees + gradient_boosting + sgd_classifier,8,0.6638297872340425,0.851063829787234,0.8,0.7531914893617021,1.0,0.591304347826087,0.14705882352941177,1.0,0.5794543904518329
soft,extra_trees + gradient_boosting + sgd_classifier,3,0.6638297872340425,0.849645390070922,0.7957446808510639,0.7531914893617021,1.0,0.5862068965517241,0.23684210526315788,1.0,0.6076830006049606
hard,knn + svm + ridge_classifier + decision_tree + extra_trees,5,0.6638297872340425,0.849645390070922,0.8042553191489362,0.7574468085106383,0.9872340425531915,0.5892857142857143,0.12307692307692308,0.9801324503311258,0.5641650292312544
soft,knn + svm + logistic_regression + extra_trees + gradient_boosting,5,0.6638297872340425,0.849645390070922,0.7957446808510639,0.7531914893617021,1.0,0.5789473684210527,0.17142857142857143,1.0,0.5834586466165413
hard,knn + svm + logistic_regression + ridge_classifier + decision_tree + extra_trees,6,0.6638297872340425,0.849645390070922,0.8042553191489362,0.7574468085106383,0.9872340425531915,0.5892857142857143,0.12307692307692308,0.9801324503311258,0.5641650292312544
soft,knn + svm + logistic_regression + decision_tree + extra_trees + gradient_boosting + sgd_classifier,7,0.6638297872340425,0.849645390070922,0.8,0.7489361702127659,1.0,0.591304347826087,0.14492753623188406,1.0,0.5787439613526569
hard,random_forest + gradient_boosting,2,0.6595744680851063,0.8638297872340425,0.8170212765957446,0.774468085106383,1.0,0.49411764705882355,0.0,1.0,0.4980392156862745
hard,svm + random_forest + decision_tree + extra_trees,4,0.6595744680851063,0.8638297872340425,0.8212765957446808,0.774468085106383,0.9957446808510638,0.5,0.07017543859649122,0.9934640522875817,0.5212131636280243
soft,svm + random_forest + extra_trees,3,0.6595744680851063,0.8624113475177305,0.8212765957446808,0.7659574468085106,1.0,0.5434782608695652,0.06779661016949153,1.0,0.5370916236796855
hard,svm + random_forest + naive_bayes + decision_tree + extra_trees + sgd_classifier,6,0.6595744680851063,0.8609929078014185,0.8212765957446808,0.7659574468085106,0.9957446808510638,0.5434782608695652,0.15384615384615385,0.9934640522875817,0.563596155667767
hard,random_forest + naive_bayes + decision_tree + extra_trees + gradient_boosting + sgd_classifier,6,0.6595744680851063,0.8595744680851064,0.8127659574468085,0.7659574468085106,1.0,0.5319148936170213,0.15384615384615385,1.0,0.5619203491543917
hard,svm + random_forest + naive_bayes + extra_trees + gradient_boosting + sgd_classifier,6,0.6595744680851063,0.8595744680851064,0.8127659574468085,0.7702127659574468,0.9957446808510638,0.5686274509803921,0.06896551724137931,0.9934640522875817,0.5436856735031177
hard,random_forest + sgd_classifier,2,0.6595744680851063,0.8581560283687942,0.8085106382978723,0.7702127659574468,0.9957446808510638,0.4943820224719101,0.12903225806451613,0.9934640522875817,0.5389594442746694
hard,random_forest + ridge_classifier + extra_trees + gradient_boosting,4,0.6595744680851063,0.8581560283687942,0.8127659574468085,0.7702127659574468,0.9914893617021276,0.5510204081632653,0.12903225806451613,0.9868421052631579,0.5556315904969797
hard,knn + random_forest + decision_tree + extra_trees + gradient_boosting,5,0.6595744680851063,0.8581560283687942,0.8127659574468085,0.7617021276595745,1.0,0.5416666666666666,0.06666666666666667,1.0,0.5361111111111111
soft,svm + random_forest + naive_bayes + decision_tree + extra_trees,5,0.6595744680851063,0.8581560283687942,0.8127659574468085,0.7617021276595745,1.0,0.5416666666666666,0.15151515151515152,1.0,0.5643939393939393
soft,svm + random_forest + naive_bayes + extra_trees + gradient_boosting,5,0.6595744680851063,0.8581560283687942,0.8127659574468085,0.7617021276595745,1.0,0.5769230769230769,0.125,1.0,0.5673076923076923
hard,svm + random_forest + naive_bayes + decision_tree + gradient_boosting + sgd_classifier,6,0.6595744680851063,0.8581560283687942,0.8042553191489362,0.7702127659574468,1.0,0.5576923076923077,0.06896551724137931,1.0,0.5422192749778957
hard,knn + svm + random_forest + sgd_classifier,4,0.6595744680851063,0.8567375886524823,0.8,0.774468085106383,0.9957446808510638,0.5346534653465347,0.07017543859649122,0.9934640522875817,0.5327643187435359
hard,ridge_classifier + extra_trees + gradient_boosting + sgd_classifier,4,0.6595744680851063,0.8567375886524823,0.8170212765957446,0.7659574468085106,0.9872340425531915,0.6260869565217392,0.22535211267605634,0.9801324503311258,0.6105238398429739
hard,svm + ridge_classifier + decision_tree + extra_trees,4,0.6595744680851063,0.8567375886524823,0.8170212765957446,0.7659574468085106,0.9872340425531915,0.5567010309278351,0.09836065573770492,0.9801324503311258,0.545064712332222
hard,svm + random_forest + naive_bayes + decision_tree + extra_trees + gradient_boosting + sgd_classifier,7,0.6595744680851063,0.8567375886524823,0.8042553191489362,0.7659574468085106,1.0,0.5740740740740741,0.15384615384615385,1.0,0.5759734093067427
hard,svm + random_forest + naive_bayes + logistic_regression + decision_tree + extra_trees + gradient_boosting + sgd_classifier,8,0.6595744680851063,0.8567375886524823,0.8042553191489362,0.7659574468085106,1.0,0.5740740740740741,0.15384615384615385,1.0,0.5759734093067427
hard,svm + random_forest + naive_bayes + ridge_classifier + decision_tree + extra_trees + gradient_boosting + sgd_classifier,8,0.6595744680851063,0.8567375886524823,0.8042553191489362,0.7659574468085106,1.0,0.5740740740740741,0.15384615384615385,1.0,0.5759734093067427
soft,svm + logistic_regression + decision_tree + extra_trees,4,0.6595744680851063,0.8567375886524822,0.8085106382978723,0.7617021276595745,1.0,0.5871559633027523,0.2631578947368421,1.0,0.6167712860131981
hard,svm + random_forest + naive_bayes + ridge_classifier + extra_trees + gradient_boosting,6,0.6595744680851063,0.8567375886524822,0.8127659574468085,0.7659574468085106,0.9914893617021276,0.5849056603773585,0.09836065573770492,0.9868421052631579,0.5567028071260737
hard,random_forest + naive_bayes + gradient_boosting,3,0.6595744680851063,0.8553191489361702,0.8085106382978723,0.7574468085106383,1.0,0.5871559633027523,0.12307692307692308,1.0,0.5700776287932251
hard,random_forest + naive_bayes + logistic_regression + gradient_boosting,4,0.6595744680851063,0.8553191489361702,0.8085106382978723,0.7574468085106383,1.0,0.5871559633027523,0.12307692307692308,1.0,0.5700776287932251
hard,svm + random_forest + ridge_classifier + sgd_classifier,4,0.6595744680851063,0.8553191489361702,0.8,0.7702127659574468,0.9957446808510638,0.5765765765765766,0.12903225806451613,0.9934640522875817,0.5663576289762248
hard,svm + ridge_classifier + extra_trees + sgd_classifier,4,0.6595744680851063,0.8553191489361702,0.8127659574468085,0.7659574468085106,0.9872340425531915,0.5849056603773585,0.22535211267605634,0.9801324503311258,0.5967967411281802
soft,svm + random_forest + decision_tree + sgd_classifier,4,0.6595744680851063,0.8553191489361702,0.8127659574468085,0.7531914893617021,1.0,0.5849056603773585,0.17142857142857143,1.0,0.58544474393531
soft,svm + random_forest + naive_bayes + extra_trees,4,0.6595744680851063,0.8553191489361702,0.8085106382978723,0.7617021276595745,0.9957446808510638,0.5631067961165048,0.17647058823529413,0.9934640522875817,0.5776804788797936
soft,knn + svm + random_forest + naive_bayes + sgd_classifier,5,0.6595744680851063,0.8553191489361702,0.8170212765957446,0.7489361702127659,1.0,0.6126126126126126,0.1917808219178082,1.0,0.6014644781768069
soft,svm + decision_tree + extra_trees + gradient_boosting + sgd_classifier,5,0.6595744680851063,0.8553191489361702,0.8085106382978723,0.7574468085106383,1.0,0.5714285714285714,0.12307692307692308,1.0,0.5648351648351648
soft,svm + logistic_regression + decision_tree + extra_trees + gradient_boosting,5,0.6595744680851063,0.8553191489361702,0.8085106382978723,0.7574468085106383,1.0,0.5794392523364486,0.17391304347826086,1.0,0.5844507652715698
soft,svm + random_forest + decision_tree + extra_trees + gradient_boosting + sgd_classifier,6,0.6595744680851063,0.8553191489361702,0.8085106382978723,0.7574468085106383,1.0,0.5544554455445545,0.12307692307692308,1.0,0.5591774562071592
hard,knn + svm + random_forest + naive_bayes + decision_tree + extra_trees + gradient_boosting + sgd_classifier,8,0.6595744680851063,0.8553191489361702,0.8042553191489362,0.7659574468085106,0.9957446808510638,0.5576923076923077,0.06779661016949153,0.9934640522875817,0.5396509900497937
hard,ridge_classifier + extra_trees + gradient_boosting,3,0.6595744680851063,0.8553191489361701,0.8170212765957446,0.7574468085106383,0.9914893617021276,0.656,0.24,0.9868421052631579,0.6276140350877193
hard,logistic_regression + ridge_classifier + extra_trees + gradient_boosting,4,0.6595744680851063,0.8553191489361701,0.8170212765957446,0.7574468085106383,0.9914893617021276,0.656,0.24,0.9868421052631579,0.6276140350877193
soft,svm + decision_tree + sgd_classifier,3,0.6595744680851063,0.8539007092198582,0.8042553191489362,0.7574468085106383,1.0,0.5892857142857143,0.24,1.0,0.6097619047619047
soft,svm + random_forest + sgd_classifier,3,0.6595744680851063,0.8539007092198582,0.8127659574468085,0.7489361702127659,1.0,0.6071428571428571,0.11940298507462686,1.0,0.5755152807391614
soft,random_forest + decision_tree + gradient_boosting + sgd_classifier,4,0.6595744680851063,0.8539007092198582,0.8085106382978723,0.7531914893617021,1.0,0.5454545454545454,0.19444444444444445,1.0,0.5799663299663299
soft,random_forest + logistic_regression + decision_tree + gradient_boosting,4,0.6595744680851063,0.8539007092198582,0.8042553191489362,0.7574468085106383,1.0,0.5306122448979592,0.24,1.0,0.590204081632653
hard,knn + svm + random_forest + naive_bayes + ridge_classifier,5,0.6595744680851063,0.8539007092198582,0.8127659574468085,0.7617021276595745,0.9872340425531915,0.6140350877192983,0.2,0.9801324503311258,0.5980558460168081
